B_Field,M_z
20.0,4.059140682220459
19.875,4.057648658752441
19.75,4.05434513092041
19.625,4.0590925216674805
19.5,4.056341648101807
19.375,4.051670551300049
19.25,4.055360317230225
19.125,4.053554058074951
19.0,4.057831287384033
18.875,4.056634902954102
18.75,4.054378032684326
18.625,4.055629253387451
18.5,4.0574164390563965
18.375,4.052999973297119
18.25,4.051856994628906
18.125,4.052786350250244
18.0,4.056206226348877
17.875,4.054820537567139
17.75,4.056410789489746
17.625,4.053445816040039
17.5,4.050905227661133
17.375,4.054389476776123
17.25,4.057441234588623
17.125,4.05307674407959
17.0,4.050917148590088
16.875,4.051859378814697
16.75,4.054905891418457
16.625,4.056293487548828
16.5,4.052592754364014
16.375,4.053083419799805
16.25,4.051779747009277
16.125,4.053841590881348
16.0,4.053984642028809
15.875,4.05200719833374
15.75,4.049839019775391
15.625,4.050739765167236
15.5,4.0500664710998535
15.375,4.05478048324585
15.25,4.05610466003418
15.125,4.054344654083252
15.0,4.052251815795898
14.975,4.052877902984619
14.95,4.055898189544678
14.924999999999999,4.050348281860352
14.899999999999999,4.051019191741943
14.874999999999998,4.053321838378906
14.849999999999998,4.051488876342773
14.824999999999998,4.049599647521973
14.799999999999997,4.054991722106934
14.774999999999997,4.054749488830566
14.749999999999996,4.052478313446045
14.724999999999996,4.051991939544678
14.699999999999996,4.053516864776611
14.674999999999995,4.0535783767700195
14.649999999999995,4.048264026641846
14.624999999999995,4.049687385559082
14.599999999999994,4.052537441253662
14.574999999999994,4.051054000854492
14.549999999999994,4.056014060974121
14.524999999999993,4.051715850830078
14.499999999999993,4.054034233093262
14.474999999999993,4.050405979156494
14.449999999999992,4.05687141418457
14.424999999999992,4.054929256439209
14.399999999999991,4.052005767822266
14.374999999999991,4.052164077758789
14.34999999999999,4.051560401916504
14.32499999999999,4.053664684295654
14.29999999999999,4.054410457611084
14.27499999999999,4.04868745803833
14.24999999999999,4.051090717315674
14.224999999999989,4.051292896270752
14.199999999999989,4.0543317794799805
14.174999999999988,4.054718494415283
14.149999999999988,4.049758434295654
14.124999999999988,4.052743434906006
14.099999999999987,4.051328182220459
14.074999999999987,4.0501813888549805
14.049999999999986,4.049981117248535
14.024999999999986,4.052953720092773
13.999999999999986,4.049707412719727
